Pays,Annee,Continents,Statuts,Pourcentage_de_depense,Depenses_totales,PIB,Population,Scolarite,Superficie,Densite_km2,Taux_croissance,Pourcentage_pop_mondiale
41,2001,1,Developing,710.49524,4.49,184.14,17041397,12,2149690,7.93,1.0128,0.46
41,2000,1,Developing,782.179982,4.24,189.51,16177722,11.8,2149690,7.53,1.0128,0.46
72,2015,3,Developing,0,,17.77,14593331,9.5,196722,74.18,1.0261,0.22
72,2014,3,Developing,12.8052853,4.66,19.80,14152102,9.1,196722,71.94,1.0261,0.22
72,2013,3,Developing,11.8385319,4.51,18.92,13710849,8.7,196722,69.70,1.0261,0.22
72,2012,3,Developing,10.2065946,4.31,17.66,13310495,8.3,196722,67.66,1.0261,0.22
72,2011,3,Developing,1.43105166,4.42,17.81,,7.9,196722,0.00,1.0261,0.22
72,2010,3,Developing,1.02007176,4.62,16.12,12635413,7.7,196722,64.23,1.0261,0.22
72,2009,3,Developing,1.17747768,4.81,16.15,12337389,7.5,196722,62.71,1.0261,0.22
72,2008,3,Developing,1.08833088,4.94,16.85,12048959,7.1,196722,61.25,1.0261,0.22
72,2007,3,Developing,8.30915293,4.72,13.99,11770344,6.8,196722,59.83,1.0261,0.22
72,2006,3,Developing,10.4302262,5.44,11.70,11500094,6.6,196722,58.46,1.0261,0.22
72,2005,3,Developing,96.037251,5.35,11.01,11235472,6.4,196722,57.11,1.0261,0.22
72,2004,3,Developing,66.022363,5.68,10.08,10975704,6.2,196722,55.79,1.0261,0.22
72,2003,3,Developing,62.2197789,5.4,8.77,10721176,5.9,196722,54.50,1.0261,0.22
72,2002,3,Developing,49.735114,5.6,7.01,10466214,5.7,196722,53.20,1.0261,0.22
72,2001,3,Developing,6.0642212,4.98,6.51,10212942,5.4,196722,51.92,1.0261,0.22
72,2000,3,Developing,5.39736853,4.63,6.01,9968260,5.2,196722,50.67,1.0261,0.22
105,2015,2,Developing,0,,41.30,7095383,14.4,88361,80.30,0.9897,0.09
105,2014,2,Developing,8.61720843,1.37,49.11,7131787,14.3,88361,80.71,0.9897,0.09
105,2013,2,Developing,880.640337,1.12,50.46,7166553,14.1,88361,81.11,0.9897,0.09
105,2012,2,Developing,742.510971,9.89,45.10,7201497,14,88361,81.50,0.9897,0.09
105,2011,2,Developing,915.319079,9.72,51.25,,13.5,88361,0.00,0.9897,0.09
105,2010,2,Developing,774.439662,1.9,43.54,7291436,13.6,88361,82.52,0.9897,0.09
105,2009,2,Developing,820.81091,9.9,46.96,7320807,13.6,88361,82.85,0.9897,0.09
105,2008,2,Developing,96.3323791,1.5,54.22,7350222,13.5,88361,83.18,0.9897,0.09
105,2007,2,Developing,772.870035,1.2,44.89,7381579,13.5,88361,83.54,0.9897,0.09
105,2006,2,Developing,541.824347,8.99,33.30,7411569,13.4,88361,83.88,0.9897,0.09
105,2005,2,Developing,503.111595,8.7,28.33,7440769,13.2,88361,84.21,0.9897,0.09
105,2004,2,Developing,462.707676,8.24,26.85,7463157,13.1,88361,84.46,0.9897,0.09
105,2003,2,Developing,389.751521,8.13,23.59,7480591,13,88361,84.66,0.9897,0.09
105,2002,2,Developing,292.614238,8.9,17.93,7500031,13.2,88361,84.88,0.9897,0.09
105,2001,2,Developing,222.506571,6.89,13.60,7503433,13.1,88361,84.92,0.9897,0.09
105,2000,2,Developing,11.8592811,6.53,7.33,7516346,13,88361,85.06,0.9897,0.09
196,2015,3,Developing,0,,1.43,93419,14.1,452,206.68,1.1961,0
196,2014,3,Developing,151.104555,3.37,1.39,91359,13.2,452,202.12,1.1961,0
196,2013,3,Developing,1521.67275,3.58,1.33,89949,13.5,452,199.00,1.1961,0
196,2012,3,Developing,177.263396,4.8,1.09,88303,13.5,452,195.36,1.1961,0
196,2011,3,Developing,1121.47555,3.38,1.06,87441,13.3,452,193.45,1.1961,0
196,2010,3,Developing,16.4923232,3.59,0.98,89770,13.2,452,198.61,1.1961,0
196,2009,3,Developing,75.2256582,2.64,0.85,87298,13.2,452,193.14,1.1961,0
196,2008,3,Developing,701.852636,2.64,0.98,86956,13.2,452,192.38,1.1961,0
196,2007,3,Developing,916.474178,3.3,1.08,85033,13.1,452,188.13,1.1961,0
196,2006,3,Developing,102.373909,3.73,1.08,84600,13.1,452,187.17,1.1961,0
196,2005,3,Developing,21.4653132,3.91,0.98,82858,12.1,452,183.31,1.1961,0
196,2004,3,Developing,12.9432458,4.17,0.89,,12.3,452,0.00,1.1961,0
196,2003,3,Developing,843.118666,4.64,0.75,82781,12.1,452,183.14,1.1961,0
196,2002,3,Developing,562.360185,4.21,0.74,83723,12.1,452,185.23,1.1961,0
196,2001,3,Developing,643.703575,4.45,0.66,81202,12.2,452,179.65,1.1961,0
196,2000,3,Developing,601.760812,4.62,0.65,81131,12.3,452,179.49,1.1961,0
102,2015,3,Developing,0,,6.65,7037655,9.5,71740,98.10,1.022,0.11
102,2014,3,Developing,1.44328635,11.9,7.85,6876385,9.5,71740,95.85,1.022,0.11
102,2013,3,Developing,1.32146408,11.59,7.70,6714051,9.3,71740,93.59,1.022,0.11
102,2012,3,Developing,54.560337,11.24,5.93,6551080,9.1,71740,91.32,1.022,0.11
102,2011,3,Developing,54.6659175,11.98,4.59,6387251,8.9,71740,89.03,1.022,0.11
102,2010,3,Developing,5.34771753,1.32,4.03,6222714,8.7,71740,86.74,1.022,0.11
102,2009,3,Developing,49.8371267,13.13,3.78,6055646,8.5,71740,84.41,1.022,0.11
102,2008,3,Developing,5.37960647,1.29,3.84,5894722,8.3,71740,82.17,1.022,0.11
102,2007,3,Developing,45.5710889,1.12,3.33,5749352,8.2,71740,80.14,1.022,0.11
102,2006,3,Developing,38.0007579,1.68,2.91,5624466,8,71740,78.40,1.022,0.11
102,2005,3,Developing,42.0889291,12.25,2.55,5501712,7.8,71740,76.69,1.022,0.11
102,2004,3,Developing,38.5245476,11.66,2.24,5355717,7.6,71740,74.65,1.022,0.11
102,2003,3,Developing,38.6147321,11.69,2.14,5177687,7.4,71740,72.17,1.022,0.11
102,2002,3,Developing,36.591149,11.96,1.93,4971435,7.2,71740,69.30,1.022,0.11
102,2001,3,Developing,33.3469146,11.83,1.68,4692716,7,71740,65.41,1.022,0.11
102,2000,3,Developing,20.3956828,13.63,0.64,4423611,6.7,71740,61.66,1.022,0.11
113,2015,1,Developed,0,,308.00,5535002,15.4,710,7795.78,1.1958,0.07
113,2014,1,Developed,7971.64636,4.92,314.86,5469724,15.4,710,7703.84,1.1958,0.07
113,2013,1,Developed,714.344102,4.53,307.58,5399162,15.4,710,7604.45,1.1958,0.07
113,2012,1,Developed,6041.85898,4.22,295.09,5312437,15.4,710,7482.31,1.1958,0.07
113,2011,1,Developed,638.00011,3.93,279.36,5183688,15.2,710,7300.97,1.1958,0.07
113,2010,1,Developed,4540.54375,3.96,239.81,5076732,14.5,710,7150.33,1.1958,0.07
113,2009,1,Developed,462.930699,4.27,194.15,4987573,14.4,710,7024.75,1.1958,0.07
113,2008,1,Developed,3404.13099,3.91,193.62,4839396,14.2,710,6816.05,1.1958,0.07
113,2007,1,Developed,3082.97354,3.46,180.94,4588599,14.1,710,6462.82,1.1958,0.07
113,2006,1,Developed,2639.37696,3.66,148.63,4401365,13.9,710,6199.11,1.1958,0.07
113,2005,1,Developed,2356.73148,3.74,127.81,4265762,12.6,710,6008.12,1.1958,0.07
113,2004,1,Developed,204.248189,3.17,115.03,4166664,12.7,710,5868.54,1.1958,0.07
113,2003,1,Developed,2263.06833,3.63,97.65,4114826,12.7,710,5795.53,1.1958,0.07
113,2002,1,Developed,142.098982,2.84,92.54,4175950,12.6,710,5881.62,1.1958,0.07
113,2001,1,Developed,1003.36688,2.37,89.79,4138012,12.7,710,5828.19,1.1958,0.07
113,2000,1,Developed,1855.82881,2.71,96.08,,12.5,710,0.00,1.1958,0.07
116,2015,2,Developed,0,,89.18,5423801,15,49037,110.61,1.0359,0.07
116,2014,2,Developed,0,8.5,101.71,5418649,15.1,49037,110.50,1.0359,0.07
116,2013,2,Developed,0,8,99.13,5413393,15,49037,110.39,1.0359,0.07
116,2012,2,Developed,0,8.15,94.72,5407579,15,49037,110.28,1.0359,0.07
116,2011,2,Developed,0,7.96,99.71,5398384,15,49037,110.09,1.0359,0.07
116,2010,2,Developed,0,8.51,91.11,5391428,15,49037,109.95,1.0359,0.07
116,2009,2,Developed,0,9.15,89.34,5386406,14.9,49037,109.84,1.0359,0.07
116,2008,2,Developed,0,8.2,100.83,5379233,14.8,49037,109.70,1.0359,0.07
116,2007,2,Developed,0,7.76,86.59,5374622,14.5,49037,109.60,1.0359,0.07
116,2006,2,Developed,0,7.35,70.75,5373054,14.3,49037,109.57,1.0359,0.07
116,2005,2,Developed,0,7.4,62.55,5372807,14,49037,109.57,1.0359,0.07
116,2004,2,Developed,0,7.21,57.22,5372280,13.8,49037,109.56,1.0359,0.07
116,2003,2,Developed,0,5.82,46.62,5373374,13.6,49037,109.58,1.0359,0.07
116,2002,2,Developed,0,5.63,35.24,5376912,13.3,49037,109.65,1.0359,0.07
116,2001,2,Developed,0,5.5,30.73,5378867,13.3,49037,109.69,1.0359,0.07
116,2000,2,Developed,0,5.5,29.22,5388720,13,49037,109.89,1.0359,0.07
148,2015,2,Developed,0,,42.71,2063531,17.3,20273,101.79,1.2002,0.03
148,2014,2,Developed,31.1349279,9.23,49.51,2061980,17.6,20273,101.71,1.2002,0.03
148,2013,2,Developed,259.778679,9.29,47.87,2059953,16.8,20273,101.61,1.2002,0.03
148,2012,2,Developed,3283.02486,9.37,46.17,2057159,16.8,20273,101.47,1.2002,0.03
148,2011,2,Developed,3343.02622,9.8,51.20,2052843,17,20273,101.26,1.2002,0.03
148,2010,2,Developed,3187.49622,9.7,47.79,2048583,16.9,20273,101.05,1.2002,0.03
148,2009,2,Developed,3505.38943,9.38,49.98,2039669,16.9,20273,100.61,1.2002,0.03
148,2008,2,Developed,392.958854,8.47,55.51,2021316,16.9,20273,99.70,1.2002,0.03
148,2007,2,Developed,3256.72403,7.98,47.88,2018122,16.8,20273,99.55,1.2002,0.03
148,2006,2,Developed,2724.17807,8.42,39.26,2006868,16.7,20273,98.99,1.2002,0.03
148,2005,2,Developed,2503.71426,8.5,35.95,2000474,16.3,20273,98.68,1.2002,0.03
148,2004,2,Developed,235.378528,8.47,34.16,1997012,16.6,20273,98.51,1.2002,0.03
148,2003,2,Developed,203.325212,8.77,29.36,1995733,16.1,20273,98.44,1.2002,0.03
148,2002,2,Developed,1617.47342,8.62,23.21,1994530,15.6,20273,98.38,1.2002,0.03
148,2001,2,Developed,196.302624,8.57,20.67,1992060,14.7,20273,98.26,1.2002,0.03
148,2000,2,Developed,161.447385,8.26,20.16,1988925,14.6,20273,98.11,1.2002,0.03
166,2015,4,Developing,0,,1.31,639415,9.6,28896,22.13,1.0232,0.01
166,2014,4,Developing,3.7184388,5.5,1.34,616908,9.6,28896,21.35,1.0232,0.01
166,2013,4,Developing,24.7332861,5.42,1.29,594945,9.5,28896,20.59,1.0232,0.01
166,2012,4,Developing,247.949228,5.48,1.19,573606,9.4,28896,19.85,1.0232,0.01
166,2011,4,Developing,229.668749,5.8,1.06,552945,9.4,28896,19.14,1.0232,0.01
166,2010,4,Developing,29.5207994,7.47,0.90,532968,9.3,28896,18.44,1.0232,0.01
166,2009,4,Developing,244.397644,7.92,0.81,518141,9.3,28896,17.93,1.0232,0.01
166,2008,4,Developing,19.7492922,5.97,0.78,508790,9.2,28896,17.61,1.0232,0.01
166,2007,4,Developing,28.9013523,6.42,0.70,500156,9,28896,17.31,1.0232,0.01
166,2006,4,Developing,240.48512,6.66,0.62,491594,8.4,28896,17.01,1.0232,0.01
166,2005,4,Developing,25.3115596,7.83,0.55,483080,8.3,28896,16.72,1.0232,0.01
166,2004,4,Developing,195.525942,5.64,0.47,474611,8.1,28896,16.42,1.0232,0.01
166,2003,4,Developing,16.8317058,6,0.42,466154,8,28896,16.13,1.0232,0.01
166,2002,4,Developing,156.284797,6.9,0.35,457671,7.3,28896,15.84,1.0232,0.01
166,2001,4,Developing,325.111475,6.44,0.41,449125,6.6,28896,15.54,1.0232,0.01
166,2000,4,Developing,4.24926073,4.56,0.42,440469,7.2,28896,15.24,1.0232,0.01
70,2015,3,Developing,0,,6.15,13806963,,637657,21.65,1.0312,0.22
70,2014,3,Developing,0,,5.73,13339491,,637657,20.92,1.0312,0.22
70,2013,3,Developing,0,,5.06,12869594,,637657,20.18,1.0312,0.22
70,2012,3,Developing,0,,4.36,12461160,,637657,19.54,1.0312,0.22
70,2011,3,Developing,0,,2.91,12348830,,637657,19.37,1.0312,0.22
70,2010,3,Developing,0,,2.69,12261756,,637657,19.23,1.0312,0.22
70,2009,3,Developing,0,,2.95,11961201,,637657,18.76,1.0312,0.22
70,2008,3,Developing,0,,5.91,11663084,,637657,18.29,1.0312,0.22
70,2007,3,Developing,0,,5.43,11322582,,637657,17.76,1.0312,0.22
70,2006,3,Developing,0,,5.03,10975502,,637657,17.21,1.0312,0.22
70,2005,3,Developing,0,,4.68,10644228,,637657,16.69,1.0312,0.22
70,2004,3,Developing,0,,3.86,10280998,,637657,16.12,1.0312,0.22
70,2003,3,Developing,0,,2.84,9909157,,637657,15.54,1.0312,0.22
70,2002,3,Developing,0,,2.19,9550063,,637657,14.98,1.0312,0.22
70,2001,3,Developing,0,,2.25,9198493,,637657,14.43,1.0312,0.22
70,2000,3,Developing,0,,3.41,8838713,,637657,13.86,1.0312,0.22
24,2015,3,Developing,0,,346.71,56723537,13,1221037,46.46,1.1984,0.75
24,2014,3,Developing,922.050731,8.8,381.20,55594838,13,1221037,45.53,1.1984,0.75
24,2013,3,Developing,978.590529,8.78,400.89,54678791,12.8,1221037,44.78,1.1984,0.75
24,2012,3,Developing,1089.95484,8.79,434.40,53782567,12.8,1221037,44.05,1.1984,0.75
24,2011,3,Developing,123.753335,8.61,458.20,52995205,12.8,1221037,43.40,1.1984,0.75
24,2010,3,Developing,1038.88563,8.5,417.36,52344051,12.8,1221037,42.87,1.1984,0.75
24,2009,3,Developing,782.598714,8.39,329.75,51728516,12.8,1221037,42.36,1.1984,0.75
24,2008,3,Developing,780.033642,7.75,316.13,51114599,12.9,1221037,41.86,1.1984,0.75
24,2007,3,Developing,805.490079,7.53,333.08,50528584,12.9,1221037,41.38,1.1984,0.75
24,2006,3,Developing,732.125531,7.57,303.86,49998277,12.9,1221037,40.95,1.1984,0.75
24,2005,3,Developing,709.317097,7.77,288.87,49490033,12.9,1221037,40.53,1.1984,0.75
24,2004,3,Developing,622.043809,7.93,255.81,48991421,12.9,1221037,40.12,1.1984,0.75
24,2003,3,Developing,519.156378,8.26,197.02,48500348,12.9,1221037,39.72,1.1984,0.75
24,2002,3,Developing,346.531601,8.9,129.09,48019415,12.9,1221037,39.33,1.1984,0.75
24,2001,3,Developing,365.258572,8.31,135.43,47566800,13,1221037,38.96,1.1984,0.75
24,2000,3,Developing,45.9638084,8.7,151.75,47159719,13,1221037,38.62,1.1984,0.75
86,2015,3,Developing,0,,12.00,11107561,4.9,619745,17.92,1.0153,0.14
86,2014,3,Developing,46.0744686,2.74,13.96,11235073,4.9,619745,18.13,1.0153,0.14
86,2013,3,Developing,47.44453,2.62,18.43,11166275,4.9,619745,18.02,1.0153,0.14
86,2012,3,Developing,38.3382324,2.77,11.93,10756240,4.9,619745,17.36,1.0153,0.14
86,2011,3,Developing,0,,14.91,10288109,4.9,619745,16.60,1.0153,0.14
86,2010,3,Developing,0,,14.60,9745953,0,619745,15.73,1.0153,0.14
86,2009,3,Developing,0,,12.23,9243556,0,619745,14.92,1.0153,0.14
86,2008,3,Developing,0,,14.59,8817647,0,619745,14.23,1.0153,0.14
86,2007,3,Developing,0,,0.00,8388788,0,619745,13.54,1.0153,0.14
86,2006,3,Developing,0,,0.00,7976526,0,619745,12.87,1.0153,0.14
86,2005,3,Developing,0,,0.00,7590143,0,619745,12.25,1.0153,0.14
86,2004,3,Developing,0,,0.00,7233041,0,619745,11.67,1.0153,0.14
86,2003,3,Developing,0,,0.00,6903127,0,619745,11.14,1.0153,0.14
86,2002,3,Developing,0,,0.00,6596806,0,619745,10.64,1.0153,0.14
86,2001,3,Developing,0,,0.00,6308391,0,619745,10.18,1.0153,0.14
86,2000,3,Developing,0,,0.00,6032267,0,619745,9.73,1.0153,0.14
30,2015,2,Developed,0,,1206.16,46444832,17.7,505992,91.79,1.2015,0.6
30,2014,2,Developed,42.9884763,9.3,1380.24,46480882,17.6,505992,91.86,1.2015,0.6
30,2013,2,Developed,423.680459,9.1,1362.19,46620045,17.5,505992,92.14,1.2015,0.6
30,2012,2,Developed,4255.78169,9.39,1330.99,46773055,17.2,505992,92.44,1.2015,0.6
30,2011,2,Developed,4873.8188,9.48,1487.57,46742697,16.9,505992,92.38,1.2015,0.6
30,2010,2,Developed,578.741717,9.56,1427.99,46576897,16.4,505992,92.05,1.2015,0.6
30,2009,2,Developed,5047.25406,9.52,1496.59,46362946,16.3,505992,91.63,1.2015,0.6
30,2008,2,Developed,5596.5352,8.8,1636.12,45954106,16.1,505992,90.82,1.2015,0.6
30,2007,2,Developed,510.932701,8.36,1476.75,45226803,16,505992,89.38,1.2015,0.6
30,2006,2,Developed,4460.39001,8.23,1261.85,44397319,15.9,505992,87.74,1.2015,0.6
30,2005,2,Developed,405.447598,8.12,1154.67,43653155,15.8,505992,86.27,1.2015,0.6
30,2004,2,Developed,3715.3701,8.5,1069.83,42921895,15.6,505992,84.83,1.2015,0.6
30,2003,2,Developed,3205.01992,7.99,907.96,42187645,15.6,505992,83.38,1.2015,0.6
30,2002,2,Developed,228.354302,7.25,708.94,41431558,15.7,505992,81.88,1.2015,0.6
30,2001,2,Developed,2044.16976,7.24,627.80,40850412,15.7,505992,80.73,1.2015,0.6
30,2000,2,Developed,1934.39815,7.21,598.10,40567864,15.7,505992,80.17,1.2015,0.6
61,2015,1,Developing,0,,85.14,20970000,14,65610,319.62,1.2027,0.27
61,2014,1,Developing,42.7308283,3.5,82.53,20778000,14,65610,316.69,1.2027,0.27
61,2013,1,Developing,41.6205359,3.68,77.00,20585000,13.8,65610,313.75,1.2027,0.27
61,2012,1,Developing,20.7687731,3.21,70.45,21169458,13.7,65610,322.66,1.2027,0.27
61,2011,1,Developing,20.8330237,3.28,67.75,21009048,13.6,65610,320.21,1.2027,0.27
61,2010,1,Developing,191.726759,3.43,58.64,20879089,13.5,65610,318.23,1.2027,0.27
61,2009,1,Developing,13.3909219,3.37,42.07,20756435,13.4,65610,316.36,1.2027,0.27
61,2008,1,Developing,17.8142434,3.44,40.71,20629378,13.3,65610,314.42,1.2027,0.27
61,2007,1,Developing,127.637751,3.76,32.35,20492545,13.2,65610,312.34,1.2027,0.27
61,2006,1,Developing,120.247171,4.6,28.28,20352411,13.1,65610,310.20,1.2027,0.27
61,2005,1,Developing,97.7663706,4.6,24.41,20216524,12.9,65610,308.13,1.2027,0.27
61,2004,1,Developing,15.3534227,4.28,20.66,20087605,12.8,65610,306.17,1.2027,0.27
61,2003,1,Developing,72.4280894,3.95,18.88,19951521,12.7,65610,304.09,1.2027,0.27
61,2002,1,Developing,59.6359567,3.89,16.54,19805752,12.6,65610,301.87,1.2027,0.27
61,2001,1,Developing,53.6127864,3.81,15.75,19600362,12.5,65610,298.74,1.2027,0.27
61,2000,1,Developing,60.4909815,3.77,16.33,19293054,12.4,65610,294.06,1.2027,0.27
32,2015,3,Developing,0,,51.73,40024431,7.2,1886068,21.22,1.0267,0.59
32,2014,3,Developing,253.608651,8.43,49.52,38823318,7.2,1886068,20.58,1.0267,0.59
32,2013,3,Developing,227.835321,8.42,43.02,37785849,7,1886068,20.03,1.0267,0.59
32,2012,3,Developing,220.522192,8.2,37.63,36923178,6.8,1886068,19.58,1.0267,0.59
32,2011,3,Developing,196.689215,8.3,55.02,36140806,7,1886068,19.16,1.0267,0.59
32,2010,3,Developing,172.009788,7.97,58.96,35414399,7,1886068,18.78,1.0267,0.59
32,2009,3,Developing,17.0536929,8.4,51.62,34569113,6.8,1886068,18.33,1.0267,0.59
32,2008,3,Developing,128.636271,8.17,64.83,33623980,6.3,1886068,17.83,1.0267,0.59
32,2007,3,Developing,86.1316694,4.72,59.44,32764135,6.4,1886068,17.37,1.0267,0.59
32,2006,3,Developing,60.3368571,3.93,45.26,31992435,6.2,1886068,16.96,1.0267,0.59
32,2005,3,Developing,37.5903959,3.18,35.18,31262444,6.1,1886068,16.58,1.0267,0.59
32,2004,3,Developing,37.0447996,3.39,26.65,30556637,5.7,1886068,16.20,1.0267,0.59
32,2003,3,Developing,35.3526474,3.18,21.36,29896035,5.6,1886068,15.85,1.0267,0.59
32,2002,3,Developing,30.6228755,2.95,18.14,29228727,5.6,1886068,15.50,1.0267,0.59
32,2001,3,Developing,28.8806966,2.96,15.72,28516770,5.6,1886068,15.12,1.0267,0.59
32,2000,3,Developing,30.8600099,3.23,12.26,27816745,5.5,1886068,14.75,1.0267,0.59
170,2015,7,Developing,0,,5.13,581627,12.7,163820,3.55,1.1982,0.01
170,2014,7,Developing,1132.43252,5.69,5.24,575373,12.7,163820,3.51,1.1982,0.01
170,2013,7,Developing,1122.97297,5.96,5.15,569020,12.7,163820,3.47,1.1982,0.01
170,2012,7,Developing,1168.3241,6.9,4.98,562633,12.7,163820,3.43,1.1982,0.01
170,2011,7,Developing,989.126356,5.93,4.42,556269,12.5,163820,3.40,1.1982,0.01
170,2010,7,Developing,99.0809538,5.81,4.37,549923,12.3,163820,3.36,1.1982,0.01
170,2009,7,Developing,885.073977,6.14,3.88,543568,12.1,163820,3.32,1.1982,0.01
170,2008,7,Developing,815.4356,5.92,3.53,537245,11.9,163820,3.28,1.1982,0.01
170,2007,7,Developing,685.029908,5.92,2.94,531016,11.7,163820,3.24,1.1982,0.01
170,2006,7,Developing,72.800168,6.22,2.63,524997,11.5,163820,3.20,1.1982,0.01
170,2005,7,Developing,418.920661,6.78,1.79,519313,11.3,163820,3.17,1.1982,0.01
170,2004,7,Developing,4.23257668,6.88,1.48,513923,11.1,163820,3.14,1.1982,0.01
170,2003,7,Developing,32.3662077,6.62,1.27,506414,10.9,163820,3.09,1.1982,0.01
170,2002,7,Developing,250.711237,7.14,1.09,496551,11,163820,3.03,1.1982,0.01
170,2001,7,Developing,191.213504,8.38,0.83,486560,11,163820,2.97,1.1982,0.01
170,2000,7,Developing,268.183797,9.65,0.95,476643,11.1,163820,2.91,1.1982,0.01
101,2015,2,Developing,0,,694.12,8282396,11.4,41284,200.62,1.1956,0.11
101,2014,2,Developing,19479.9116,11.66,726.54,8188649,11.4,41284,198.35,1.1956,0.11
101,2013,2,Developing,19099.0451,11.71,706.23,8089346,11.4,41284,195.94,1.1956,0.11
101,2012,2,Developing,18379.3297,11.59,686.42,7996861,11.3,41284,193.70,1.1956,0.11
101,2011,2,Developing,18822.8673,11.21,715.89,7912398,11.2,41284,191.66,1.1956,0.11
101,2010,2,Developing,2198.59087,11.7,598.85,7824909,11,41284,189.54,1.1956,0.11
101,2009,2,Developing,14714.8259,11,554.21,7743831,10.8,41284,187.57,1.1956,0.11
101,2008,2,Developing,2084.25554,1.29,567.27,7647675,10.6,41284,185.25,1.1956,0.11
101,2007,2,Developing,11892.3343,1.21,490.74,7551117,10.5,41284,182.91,1.1956,0.11
101,2006,2,Developing,10598.0819,1.39,441.63,7483934,9.9,41284,181.28,1.1956,0.11
101,2005,2,Developing,10055.3498,1.86,418.28,7437115,9.7,41284,180.15,1.1956,0.11
101,2004,2,Developing,9495.54058,1.96,403.91,7389625,9.4,41284,178.99,1.1956,0.11
101,2003,2,Developing,842.276809,1.93,362.08,7339001,9.1,41284,177.77,1.1956,0.11
101,2002,2,Developing,6853.62849,1.61,309.30,7284753,9.2,41284,176.45,1.1956,0.11
101,2001,2,Developing,6478.34614,1.28,286.58,7229854,9.3,41284,175.12,1.1956,0.11
101,2000,2,Developing,5834.58205,9.91,279.22,7184250,9.4,41284,174.02,1.1956,0.11
87,2015,2,Developed,0,,501.70,9799186,15.9,450295,21.76,1.1979,0.13
87,2014,2,Developed,1142.2124,11.93,577.73,9696110,15.8,450295,21.53,1.1979,0.13
87,2013,2,Developed,1212.66633,11.97,584.13,9600379,15.8,450295,21.32,1.1979,0.13
87,2012,2,Developed,10947.0233,11.8,549.74,9519374,15.8,450295,21.14,1.1979,0.13
87,2011,2,Developed,11477.6671,11.7,570.54,9449213,16,450295,20.98,1.1979,0.13
87,2010,2,Developed,778.247747,9.47,492.75,9378126,15.8,450295,20.83,1.1979,0.13
87,2009,2,Developed,682.107061,9.94,434.31,9298515,15.8,450295,20.65,1.1979,0.13
87,2008,2,Developed,8105.59088,9.23,514.62,9219637,15.7,450295,20.47,1.1979,0.13
87,2007,2,Developed,7593.39162,8.92,490.05,9148092,15.8,450295,20.32,1.1979,0.13
87,2006,2,Developed,6369.51614,8.95,422.53,9080505,15.9,450295,20.17,1.1979,0.13
87,2005,2,Developed,599.03924,9.6,391.69,9029572,16,450295,20.05,1.1979,0.13
87,2004,2,Developed,5793.36364,9.9,384.55,8993531,16,450295,19.97,1.1979,0.13
87,2003,2,Developed,5067.41142,9.31,334.07,8958229,15.9,450295,19.89,1.1979,0.13
87,2002,2,Developed,3998.09987,9.23,267.37,8924958,15.9,450295,19.82,1.1979,0.13
87,2001,2,Developed,3554.54643,8.86,242.50,8895960,15.9,450295,19.76,1.1979,0.13
87,2000,2,Developed,3689.7273,8.18,262.91,8872109,15.9,450295,19.70,1.1979,0.13
101,2015,2,Developed,0,,694.12,8282396,16,41284,200.62,1.1956,0.11
101,2014,2,Developed,19479.9116,11.66,726.54,8188649,15.9,41284,198.35,1.1956,0.11
101,2013,2,Developed,19099.0451,11.71,706.23,8089346,15.8,41284,195.94,1.1956,0.11
101,2012,2,Developed,18379.3297,11.59,686.42,7996861,15.7,41284,193.70,1.1956,0.11
101,2011,2,Developed,18822.8673,11.21,715.89,7912398,15.6,41284,191.66,1.1956,0.11
101,2010,2,Developed,2198.59087,11.7,598.85,7824909,15.4,41284,189.54,1.1956,0.11
101,2009,2,Developed,14714.8259,11,554.21,7743831,15.3,41284,187.57,1.1956,0.11
101,2008,2,Developed,2084.25554,1.29,567.27,7647675,15.3,41284,185.25,1.1956,0.11
101,2007,2,Developed,11892.3343,1.21,490.74,7551117,15.3,41284,182.91,1.1956,0.11
101,2006,2,Developed,10598.0819,1.39,441.63,7483934,15.2,41284,181.28,1.1956,0.11
101,2005,2,Developed,10055.3498,1.86,418.28,7437115,15.2,41284,180.15,1.1956,0.11
101,2004,2,Developed,9495.54058,1.96,403.91,7389625,15.1,41284,178.99,1.1956,0.11
101,2003,2,Developed,842.276809,1.93,362.08,7339001,15,41284,177.77,1.1956,0.11
101,2002,2,Developed,6853.62849,1.61,309.30,7284753,15.2,41284,176.45,1.1956,0.11
101,2001,2,Developed,6478.34614,1.28,286.58,7229854,15.2,41284,175.12,1.1956,0.11
101,2000,2,Developed,5834.58205,9.91,279.22,7184250,15.1,41284,174.02,1.1956,0.11
60,2015,1,Developing,0,,16.47,19424618,9,185180,104.90,1.0376,0.28
60,2014,1,Developing,0,3.25,21.50,20273659,9,185180,109.48,1.0376,0.28
60,2013,1,Developing,0,3.25,21.36,21666917,13,185180,117.00,1.0376,0.28
60,2012,1,Developing,0,3.25,43.19,22759763,12.5,185180,122.91,1.0376,0.28
60,2011,1,Developing,0,3.23,67.54,22878098,12,185180,123.55,1.0376,0.28
60,2010,1,Developing,0,3.28,61.39,22482421,11.7,185180,121.41,1.0376,0.28
60,2009,1,Developing,0,3.55,54.11,21976969,11.8,185180,118.68,1.0376,0.28
60,2008,1,Developing,0,3.4,52.56,21636564,11.6,185180,116.84,1.0376,0.28
